date,home_team,away_team,home_score,away_score,status,goal_diff,result,vittorie_casa_home,vittorie_fuori_home,vittorie_totali_home,pareggi_casa_home,pareggi_fuori_home,pareggi_totali_home,sconfitte_casa_home,sconfitte_fuori_home,sconfitte_totali_home,goal_fatti_casa_home,goal_fatti_fuori_home,goal_fatti_totali_home,goal_subiti_casa_home,goal_subiti_fuori_home,goal_subiti_totali_home,diff_reti_home,media_goal_fatti_home,media_goal_subiti_home,vittorie_casa_away,vittorie_fuori_away,vittorie_totali_away,pareggi_casa_away,pareggi_fuori_away,pareggi_totali_away,sconfitte_casa_away,sconfitte_fuori_away,sconfitte_totali_away,goal_fatti_casa_away,goal_fatti_fuori_away,goal_fatti_totali_away,goal_subiti_casa_away,goal_subiti_fuori_away,goal_subiti_totali_away,diff_reti_away,media_goal_fatti_away,media_goal_subiti_away
2025-02-02T17:00:00Z,AC Milan,FC Internazionale Milano,1,1,FINISHED,0,D,9,9,18,7,2,9,3,8,11,30,31,61,16,27,43,18,3.210526315789474,2.263157894736842,13,11,24,4,5,9,2,3,5,40,39,79,21,14,35,44,4.157894736842105,1.8421052631578947
2025-02-02T19:45:00Z,AS Roma,SSC Napoli,1,1,FINISHED,0,D,13,7,20,2,7,9,4,5,9,37,19,56,15,20,35,21,2.9473684210526314,1.8421052631578947,14,10,24,3,7,10,2,2,4,32,27,59,13,14,27,32,3.1052631578947367,1.4210526315789473
2025-02-03T19:45:00Z,Cagliari Calcio,SS Lazio,1,2,FINISHED,-1,A,6,3,9,4,5,9,9,11,20,24,16,40,28,28,56,-16,2.1052631578947367,2.9473684210526314,7,11,18,9,2,11,3,6,9,33,28,61,26,23,49,12,3.210526315789474,2.5789473684210527
2025-02-06T19:45:00Z,ACF Fiorentina,FC Internazionale Milano,3,0,FINISHED,3,H,12,7,19,4,4,8,3,8,11,32,28,60,18,23,41,19,3.1578947368421053,2.1578947368421053,13,11,24,4,5,9,2,3,5,40,39,79,21,14,35,44,4.157894736842105,1.8421052631578947
2025-02-07T19:45:00Z,Como 1907,Juventus FC,1,2,FINISHED,-1,A,8,5,13,5,5,10,6,9,15,28,21,49,26,26,52,-3,2.5789473684210527,2.736842105263158,11,7,18,7,9,16,1,3,4,31,27,58,15,20,35,23,3.0526315789473686,1.8421052631578947
2025-02-08T14:00:00Z,Hellas Verona FC,Atalanta BC,0,5,FINISHED,-5,A,4,6,10,5,2,7,10,11,21,15,19,34,36,30,66,-32,1.7894736842105263,3.473684210526316,9,13,22,5,3,8,5,3,8,36,42,78,24,13,37,41,4.105263157894737,1.9473684210526316
2025-02-08T17:00:00Z,Empoli FC,AC Milan,0,2,FINISHED,-2,A,2,4,6,7,6,13,10,9,19,10,23,33,26,33,59,-26,1.736842105263158,3.1052631578947367,9,9,18,7,2,9,3,8,11,30,31,61,16,27,43,18,3.210526315789474,2.263157894736842
2025-02-08T19:45:00Z,Torino FC,Genoa CFC,1,1,FINISHED,0,D,6,4,10,7,7,14,6,8,14,17,22,39,18,27,45,-6,2.0526315789473686,2.3684210526315788,5,5,10,7,6,13,7,8,15,21,16,37,25,24,49,-12,1.9473684210526316,2.5789473684210527
2025-02-09T11:30:00Z,Venezia FC,AS Roma,0,1,FINISHED,-1,A,5,0,5,5,9,14,9,10,19,17,15,32,22,34,56,-24,1.6842105263157894,2.9473684210526314,13,7,20,2,7,9,4,5,9,37,19,56,15,20,35,21,2.9473684210526314,1.8421052631578947
2025-02-09T14:00:00Z,Cagliari Calcio,Parma Calcio 1913,2,1,FINISHED,1,H,6,3,9,4,5,9,9,11,20,24,16,40,28,28,56,-16,2.1052631578947367,2.9473684210526314,5,2,7,6,9,15,8,8,16,25,19,44,28,30,58,-14,2.3157894736842106,3.0526315789473686
2025-02-09T14:00:00Z,SS Lazio,AC Monza,5,1,FINISHED,4,H,7,11,18,9,2,11,3,6,9,33,28,61,26,23,49,12,3.210526315789474,2.5789473684210527,1,2,3,5,4,9,13,13,26,13,15,28,31,38,69,-41,1.4736842105263157,3.6315789473684212
2025-02-09T17:00:00Z,US Lecce,Bologna FC 1909,0,0,FINISHED,0,D,4,4,8,6,4,10,9,11,20,13,14,27,31,27,58,-31,1.4210526315789473,3.0526315789473686,10,6,16,7,7,14,2,6,8,33,24,57,18,29,47,10,3.0,2.473684210526316
2025-02-09T19:45:00Z,SSC Napoli,Udinese Calcio,1,1,FINISHED,0,D,14,10,24,3,7,10,2,2,4,32,27,59,13,14,27,32,3.1052631578947367,1.4210526315789473,7,5,12,3,5,8,9,9,18,22,19,41,27,29,56,-15,2.1578947368421053,2.9473684210526314
2025-02-10T19:45:00Z,FC Internazionale Milano,ACF Fiorentina,2,1,FINISHED,1,H,13,11,24,4,5,9,2,3,5,40,39,79,21,14,35,44,4.157894736842105,1.8421052631578947,12,7,19,4,4,8,3,8,11,32,28,60,18,23,41,19,3.1578947368421053,2.1578947368421053
2025-02-14T19:45:00Z,Bologna FC 1909,Torino FC,3,2,FINISHED,1,H,10,6,16,7,7,14,2,6,8,33,24,57,18,29,47,10,3.0,2.473684210526316,6,4,10,7,7,14,6,8,14,17,22,39,18,27,45,-6,2.0526315789473686,2.3684210526315788
2025-02-15T14:00:00Z,Atalanta BC,Cagliari Calcio,0,0,FINISHED,0,D,9,13,22,5,3,8,5,3,8,36,42,78,24,13,37,41,4.105263157894737,1.9473684210526316,6,3,9,4,5,9,9,11,20,24,16,40,28,28,56,-16,2.1052631578947367,2.9473684210526314
2025-02-15T17:00:00Z,SS Lazio,SSC Napoli,2,2,FINISHED,0,D,7,11,18,9,2,11,3,6,9,33,28,61,26,23,49,12,3.210526315789474,2.5789473684210527,14,10,24,3,7,10,2,2,4,32,27,59,13,14,27,32,3.1052631578947367,1.4210526315789473
2025-02-15T19:45:00Z,AC Milan,Hellas Verona FC,1,0,FINISHED,1,H,9,9,18,7,2,9,3,8,11,30,31,61,16,27,43,18,3.210526315789474,2.263157894736842,4,6,10,5,2,7,10,11,21,15,19,34,36,30,66,-32,1.7894736842105263,3.473684210526316
2025-02-16T11:30:00Z,ACF Fiorentina,Como 1907,0,2,FINISHED,-2,A,12,7,19,4,4,8,3,8,11,32,28,60,18,23,41,19,3.1578947368421053,2.1578947368421053,8,5,13,5,5,10,6,9,15,28,21,49,26,26,52,-3,2.5789473684210527,2.736842105263158
2025-02-16T14:00:00Z,AC Monza,US Lecce,0,0,FINISHED,0,D,1,2,3,5,4,9,13,13,26,13,15,28,31,38,69,-41,1.4736842105263157,3.6315789473684212,4,4,8,6,4,10,9,11,20,13,14,27,31,27,58,-31,1.4210526315789473,3.0526315789473686
2025-02-16T14:00:00Z,Udinese Calcio,Empoli FC,3,0,FINISHED,3,H,7,5,12,3,5,8,9,9,18,22,19,41,27,29,56,-15,2.1578947368421053,2.9473684210526314,2,4,6,7,6,13,10,9,19,10,23,33,26,33,59,-26,1.736842105263158,3.1052631578947367
2025-02-16T17:00:00Z,Parma Calcio 1913,AS Roma,0,1,FINISHED,-1,A,5,2,7,6,9,15,8,8,16,25,19,44,28,30,58,-14,2.3157894736842106,3.0526315789473686,13,7,20,2,7,9,4,5,9,37,19,56,15,20,35,21,2.9473684210526314,1.8421052631578947
2025-02-16T19:45:00Z,Juventus FC,FC Internazionale Milano,1,0,FINISHED,1,H,11,7,18,7,9,16,1,3,4,31,27,58,15,20,35,23,3.0526315789473686,1.8421052631578947,13,11,24,4,5,9,2,3,5,40,39,79,21,14,35,44,4.157894736842105,1.8421052631578947
2025-02-17T19:45:00Z,Genoa CFC,Venezia FC,2,0,FINISHED,2,H,5,5,10,7,6,13,7,8,15,21,16,37,25,24,49,-12,1.9473684210526316,2.5789473684210527,5,0,5,5,9,14,9,10,19,17,15,32,22,34,56,-24,1.6842105263157894,2.9473684210526314
2025-02-21T19:45:00Z,US Lecce,Udinese Calcio,0,1,FINISHED,-1,A,4,4,8,6,4,10,9,11,20,13,14,27,31,27,58,-31,1.4210526315789473,3.0526315789473686,7,5,12,3,5,8,9,9,18,22,19,41,27,29,56,-15,2.1578947368421053,2.9473684210526314
2025-02-22T14:00:00Z,Parma Calcio 1913,Bologna FC 1909,2,0,FINISHED,2,H,5,2,7,6,9,15,8,8,16,25,19,44,28,30,58,-14,2.3157894736842106,3.0526315789473686,10,6,16,7,7,14,2,6,8,33,24,57,18,29,47,10,3.0,2.473684210526316
2025-02-22T14:00:00Z,Venezia FC,SS Lazio,0,0,FINISHED,0,D,5,0,5,5,9,14,9,10,19,17,15,32,22,34,56,-24,1.6842105263157894,2.9473684210526314,7,11,18,9,2,11,3,6,9,33,28,61,26,23,49,12,3.210526315789474,2.5789473684210527
2025-02-22T17:00:00Z,Torino FC,AC Milan,2,1,FINISHED,1,H,6,4,10,7,7,14,6,8,14,17,22,39,18,27,45,-6,2.0526315789473686,2.3684210526315788,9,9,18,7,2,9,3,8,11,30,31,61,16,27,43,18,3.210526315789474,2.263157894736842
2025-02-22T19:45:00Z,FC Internazionale Milano,Genoa CFC,1,0,FINISHED,1,H,13,11,24,4,5,9,2,3,5,40,39,79,21,14,35,44,4.157894736842105,1.8421052631578947,5,5,10,7,6,13,7,8,15,21,16,37,25,24,49,-12,1.9473684210526316,2.5789473684210527
2025-02-23T11:30:00Z,Como 1907,SSC Napoli,2,1,FINISHED,1,H,8,5,13,5,5,10,6,9,15,28,21,49,26,26,52,-3,2.5789473684210527,2.736842105263158,14,10,24,3,7,10,2,2,4,32,27,59,13,14,27,32,3.1052631578947367,1.4210526315789473
2025-02-23T14:00:00Z,Hellas Verona FC,ACF Fiorentina,1,0,FINISHED,1,H,4,6,10,5,2,7,10,11,21,15,19,34,36,30,66,-32,1.7894736842105263,3.473684210526316,12,7,19,4,4,8,3,8,11,32,28,60,18,23,41,19,3.1578947368421053,2.1578947368421053
2025-02-23T17:00:00Z,Empoli FC,Atalanta BC,0,5,FINISHED,-5,A,2,4,6,7,6,13,10,9,19,10,23,33,26,33,59,-26,1.736842105263158,3.1052631578947367,9,13,22,5,3,8,5,3,8,36,42,78,24,13,37,41,4.105263157894737,1.9473684210526316
2025-02-23T19:45:00Z,Cagliari Calcio,Juventus FC,0,1,FINISHED,-1,A,6,3,9,4,5,9,9,11,20,24,16,40,28,28,56,-16,2.1052631578947367,2.9473684210526314,11,7,18,7,9,16,1,3,4,31,27,58,15,20,35,23,3.0526315789473686,1.8421052631578947
2025-02-24T19:45:00Z,AS Roma,AC Monza,4,0,FINISHED,4,H,13,7,20,2,7,9,4,5,9,37,19,56,15,20,35,21,2.9473684210526314,1.8421052631578947,1,2,3,5,4,9,13,13,26,13,15,28,31,38,69,-41,1.4736842105263157,3.6315789473684212
2025-02-27T19:45:00Z,Bologna FC 1909,AC Milan,2,1,FINISHED,1,H,10,6,16,7,7,14,2,6,8,33,24,57,18,29,47,10,3.0,2.473684210526316,9,9,18,7,2,9,3,8,11,30,31,61,16,27,43,18,3.210526315789474,2.263157894736842
2025-02-28T19:45:00Z,ACF Fiorentina,US Lecce,1,0,FINISHED,1,H,12,7,19,4,4,8,3,8,11,32,28,60,18,23,41,19,3.1578947368421053,2.1578947368421053,4,4,8,6,4,10,9,11,20,13,14,27,31,27,58,-31,1.4210526315789473,3.0526315789473686
2025-03-01T14:00:00Z,Atalanta BC,Venezia FC,0,0,FINISHED,0,D,9,13,22,5,3,8,5,3,8,36,42,78,24,13,37,41,4.105263157894737,1.9473684210526316,5,0,5,5,9,14,9,10,19,17,15,32,22,34,56,-24,1.6842105263157894,2.9473684210526314
2025-03-01T17:00:00Z,SSC Napoli,FC Internazionale Milano,1,1,FINISHED,0,D,14,10,24,3,7,10,2,2,4,32,27,59,13,14,27,32,3.1052631578947367,1.4210526315789473,13,11,24,4,5,9,2,3,5,40,39,79,21,14,35,44,4.157894736842105,1.8421052631578947
2025-03-01T19:45:00Z,Udinese Calcio,Parma Calcio 1913,1,0,FINISHED,1,H,7,5,12,3,5,8,9,9,18,22,19,41,27,29,56,-15,2.1578947368421053,2.9473684210526314,5,2,7,6,9,15,8,8,16,25,19,44,28,30,58,-14,2.3157894736842106,3.0526315789473686
2025-03-02T11:30:00Z,AC Monza,Torino FC,0,2,FINISHED,-2,A,1,2,3,5,4,9,13,13,26,13,15,28,31,38,69,-41,1.4736842105263157,3.6315789473684212,6,4,10,7,7,14,6,8,14,17,22,39,18,27,45,-6,2.0526315789473686,2.3684210526315788
2025-03-02T14:00:00Z,Bologna FC 1909,Cagliari Calcio,2,1,FINISHED,1,H,10,6,16,7,7,14,2,6,8,33,24,57,18,29,47,10,3.0,2.473684210526316,6,3,9,4,5,9,9,11,20,24,16,40,28,28,56,-16,2.1052631578947367,2.9473684210526314
2025-03-02T14:00:00Z,Genoa CFC,Empoli FC,1,1,FINISHED,0,D,5,5,10,7,6,13,7,8,15,21,16,37,25,24,49,-12,1.9473684210526316,2.5789473684210527,2,4,6,7,6,13,10,9,19,10,23,33,26,33,59,-26,1.736842105263158,3.1052631578947367
2025-03-02T17:00:00Z,AS Roma,Como 1907,2,1,FINISHED,1,H,13,7,20,2,7,9,4,5,9,37,19,56,15,20,35,21,2.9473684210526314,1.8421052631578947,8,5,13,5,5,10,6,9,15,28,21,49,26,26,52,-3,2.5789473684210527,2.736842105263158
2025-03-02T19:45:00Z,AC Milan,SS Lazio,1,2,FINISHED,-1,A,9,9,18,7,2,9,3,8,11,30,31,61,16,27,43,18,3.210526315789474,2.263157894736842,7,11,18,9,2,11,3,6,9,33,28,61,26,23,49,12,3.210526315789474,2.5789473684210527
2025-03-03T19:45:00Z,Juventus FC,Hellas Verona FC,2,0,FINISHED,2,H,11,7,18,7,9,16,1,3,4,31,27,58,15,20,35,23,3.0526315789473686,1.8421052631578947,4,6,10,5,2,7,10,11,21,15,19,34,36,30,66,-32,1.7894736842105263,3.473684210526316
2025-03-07T19:45:00Z,Cagliari Calcio,Genoa CFC,1,1,FINISHED,0,D,6,3,9,4,5,9,9,11,20,24,16,40,28,28,56,-16,2.1052631578947367,2.9473684210526314,5,5,10,7,6,13,7,8,15,21,16,37,25,24,49,-12,1.9473684210526316,2.5789473684210527
2025-03-08T14:00:00Z,Como 1907,Venezia FC,1,1,FINISHED,0,D,8,5,13,5,5,10,6,9,15,28,21,49,26,26,52,-3,2.5789473684210527,2.736842105263158,5,0,5,5,9,14,9,10,19,17,15,32,22,34,56,-24,1.6842105263157894,2.9473684210526314
2025-03-08T14:00:00Z,Parma Calcio 1913,Torino FC,2,2,FINISHED,0,D,5,2,7,6,9,15,8,8,16,25,19,44,28,30,58,-14,2.3157894736842106,3.0526315789473686,6,4,10,7,7,14,6,8,14,17,22,39,18,27,45,-6,2.0526315789473686,2.3684210526315788
2025-03-08T17:00:00Z,US Lecce,AC Milan,2,3,FINISHED,-1,A,4,4,8,6,4,10,9,11,20,13,14,27,31,27,58,-31,1.4210526315789473,3.0526315789473686,9,9,18,7,2,9,3,8,11,30,31,61,16,27,43,18,3.210526315789474,2.263157894736842
2025-03-08T19:45:00Z,FC Internazionale Milano,AC Monza,3,2,FINISHED,1,H,13,11,24,4,5,9,2,3,5,40,39,79,21,14,35,44,4.157894736842105,1.8421052631578947,1,2,3,5,4,9,13,13,26,13,15,28,31,38,69,-41,1.4736842105263157,3.6315789473684212
2025-03-09T11:30:00Z,Hellas Verona FC,Bologna FC 1909,1,2,FINISHED,-1,A,4,6,10,5,2,7,10,11,21,15,19,34,36,30,66,-32,1.7894736842105263,3.473684210526316,10,6,16,7,7,14,2,6,8,33,24,57,18,29,47,10,3.0,2.473684210526316
2025-03-09T14:00:00Z,SSC Napoli,ACF Fiorentina,2,1,FINISHED,1,H,14,10,24,3,7,10,2,2,4,32,27,59,13,14,27,32,3.1052631578947367,1.4210526315789473,12,7,19,4,4,8,3,8,11,32,28,60,18,23,41,19,3.1578947368421053,2.1578947368421053
2025-03-09T17:00:00Z,Empoli FC,AS Roma,0,1,FINISHED,-1,A,2,4,6,7,6,13,10,9,19,10,23,33,26,33,59,-26,1.736842105263158,3.1052631578947367,13,7,20,2,7,9,4,5,9,37,19,56,15,20,35,21,2.9473684210526314,1.8421052631578947
2025-03-09T19:45:00Z,Juventus FC,Atalanta BC,0,4,FINISHED,-4,A,11,7,18,7,9,16,1,3,4,31,27,58,15,20,35,23,3.0526315789473686,1.8421052631578947,9,13,22,5,3,8,5,3,8,36,42,78,24,13,37,41,4.105263157894737,1.9473684210526316
2025-03-10T19:45:00Z,SS Lazio,Udinese Calcio,1,1,FINISHED,0,D,7,11,18,9,2,11,3,6,9,33,28,61,26,23,49,12,3.210526315789474,2.5789473684210527,7,5,12,3,5,8,9,9,18,22,19,41,27,29,56,-15,2.1578947368421053,2.9473684210526314
2025-03-14T19:45:00Z,Genoa CFC,US Lecce,2,1,FINISHED,1,H,5,5,10,7,6,13,7,8,15,21,16,37,25,24,49,-12,1.9473684210526316,2.5789473684210527,4,4,8,6,4,10,9,11,20,13,14,27,31,27,58,-31,1.4210526315789473,3.0526315789473686
2025-03-15T14:00:00Z,AC Monza,Parma Calcio 1913,1,1,FINISHED,0,D,1,2,3,5,4,9,13,13,26,13,15,28,31,38,69,-41,1.4736842105263157,3.6315789473684212,5,2,7,6,9,15,8,8,16,25,19,44,28,30,58,-14,2.3157894736842106,3.0526315789473686
2025-03-15T14:00:00Z,Udinese Calcio,Hellas Verona FC,0,1,FINISHED,-1,A,7,5,12,3,5,8,9,9,18,22,19,41,27,29,56,-15,2.1578947368421053,2.9473684210526314,4,6,10,5,2,7,10,11,21,15,19,34,36,30,66,-32,1.7894736842105263,3.473684210526316
2025-03-15T17:00:00Z,AC Milan,Como 1907,2,1,FINISHED,1,H,9,9,18,7,2,9,3,8,11,30,31,61,16,27,43,18,3.210526315789474,2.263157894736842,8,5,13,5,5,10,6,9,15,28,21,49,26,26,52,-3,2.5789473684210527,2.736842105263158
2025-03-15T19:45:00Z,Torino FC,Empoli FC,1,0,FINISHED,1,H,6,4,10,7,7,14,6,8,14,17,22,39,18,27,45,-6,2.0526315789473686,2.3684210526315788,2,4,6,7,6,13,10,9,19,10,23,33,26,33,59,-26,1.736842105263158,3.1052631578947367
2025-03-16T11:30:00Z,Venezia FC,SSC Napoli,0,0,FINISHED,0,D,5,0,5,5,9,14,9,10,19,17,15,32,22,34,56,-24,1.6842105263157894,2.9473684210526314,14,10,24,3,7,10,2,2,4,32,27,59,13,14,27,32,3.1052631578947367,1.4210526315789473
2025-03-16T14:00:00Z,Bologna FC 1909,SS Lazio,5,0,FINISHED,5,H,10,6,16,7,7,14,2,6,8,33,24,57,18,29,47,10,3.0,2.473684210526316,7,11,18,9,2,11,3,6,9,33,28,61,26,23,49,12,3.210526315789474,2.5789473684210527
2025-03-16T15:00:00Z,AS Roma,Cagliari Calcio,1,0,FINISHED,1,H,13,7,20,2,7,9,4,5,9,37,19,56,15,20,35,21,2.9473684210526314,1.8421052631578947,6,3,9,4,5,9,9,11,20,24,16,40,28,28,56,-16,2.1052631578947367,2.9473684210526314
2025-03-16T17:00:00Z,ACF Fiorentina,Juventus FC,3,0,FINISHED,3,H,12,7,19,4,4,8,3,8,11,32,28,60,18,23,41,19,3.1578947368421053,2.1578947368421053,11,7,18,7,9,16,1,3,4,31,27,58,15,20,35,23,3.0526315789473686,1.8421052631578947
2025-03-16T19:45:00Z,Atalanta BC,FC Internazionale Milano,0,2,FINISHED,-2,A,9,13,22,5,3,8,5,3,8,36,42,78,24,13,37,41,4.105263157894737,1.9473684210526316,13,11,24,4,5,9,2,3,5,40,39,79,21,14,35,44,4.157894736842105,1.8421052631578947
2025-03-29T14:00:00Z,Como 1907,Empoli FC,1,1,FINISHED,0,D,8,5,13,5,5,10,6,9,15,28,21,49,26,26,52,-3,2.5789473684210527,2.736842105263158,2,4,6,7,6,13,10,9,19,10,23,33,26,33,59,-26,1.736842105263158,3.1052631578947367
2025-03-29T14:00:00Z,Venezia FC,Bologna FC 1909,0,1,FINISHED,-1,A,5,0,5,5,9,14,9,10,19,17,15,32,22,34,56,-24,1.6842105263157894,2.9473684210526314,10,6,16,7,7,14,2,6,8,33,24,57,18,29,47,10,3.0,2.473684210526316
2025-03-29T17:00:00Z,Juventus FC,Genoa CFC,1,0,FINISHED,1,H,11,7,18,7,9,16,1,3,4,31,27,58,15,20,35,23,3.0526315789473686,1.8421052631578947,5,5,10,7,6,13,7,8,15,21,16,37,25,24,49,-12,1.9473684210526316,2.5789473684210527
2025-03-29T19:45:00Z,US Lecce,AS Roma,0,1,FINISHED,-1,A,4,4,8,6,4,10,9,11,20,13,14,27,31,27,58,-31,1.4210526315789473,3.0526315789473686,13,7,20,2,7,9,4,5,9,37,19,56,15,20,35,21,2.9473684210526314,1.8421052631578947
2025-03-30T10:30:00Z,Cagliari Calcio,AC Monza,3,0,FINISHED,3,H,6,3,9,4,5,9,9,11,20,24,16,40,28,28,56,-16,2.1052631578947367,2.9473684210526314,1,2,3,5,4,9,13,13,26,13,15,28,31,38,69,-41,1.4736842105263157,3.6315789473684212
2025-03-30T13:00:00Z,ACF Fiorentina,Atalanta BC,1,0,FINISHED,1,H,12,7,19,4,4,8,3,8,11,32,28,60,18,23,41,19,3.1578947368421053,2.1578947368421053,9,13,22,5,3,8,5,3,8,36,42,78,24,13,37,41,4.105263157894737,1.9473684210526316
2025-03-30T16:00:00Z,FC Internazionale Milano,Udinese Calcio,2,1,FINISHED,1,H,13,11,24,4,5,9,2,3,5,40,39,79,21,14,35,44,4.157894736842105,1.8421052631578947,7,5,12,3,5,8,9,9,18,22,19,41,27,29,56,-15,2.1578947368421053,2.9473684210526314
2025-03-30T18:45:00Z,SSC Napoli,AC Milan,2,1,FINISHED,1,H,14,10,24,3,7,10,2,2,4,32,27,59,13,14,27,32,3.1052631578947367,1.4210526315789473,9,9,18,7,2,9,3,8,11,30,31,61,16,27,43,18,3.210526315789474,2.263157894736842
2025-03-31T16:30:00Z,Hellas Verona FC,Parma Calcio 1913,0,0,FINISHED,0,D,4,6,10,5,2,7,10,11,21,15,19,34,36,30,66,-32,1.7894736842105263,3.473684210526316,5,2,7,6,9,15,8,8,16,25,19,44,28,30,58,-14,2.3157894736842106,3.0526315789473686
2025-03-31T18:45:00Z,SS Lazio,Torino FC,1,1,FINISHED,0,D,7,11,18,9,2,11,3,6,9,33,28,61,26,23,49,12,3.210526315789474,2.5789473684210527,6,4,10,7,7,14,6,8,14,17,22,39,18,27,45,-6,2.0526315789473686,2.3684210526315788
2025-04-04T18:45:00Z,Genoa CFC,Udinese Calcio,1,0,FINISHED,1,H,5,5,10,7,6,13,7,8,15,21,16,37,25,24,49,-12,1.9473684210526316,2.5789473684210527,7,5,12,3,5,8,9,9,18,22,19,41,27,29,56,-15,2.1578947368421053,2.9473684210526314
2025-04-05T13:00:00Z,AC Monza,Como 1907,1,3,FINISHED,-2,A,1,2,3,5,4,9,13,13,26,13,15,28,31,38,69,-41,1.4736842105263157,3.6315789473684212,8,5,13,5,5,10,6,9,15,28,21,49,26,26,52,-3,2.5789473684210527,2.736842105263158
