date,home_team,away_team,home_score,away_score,status,goal_diff,result,vittorie_casa_home,vittorie_fuori_home,vittorie_totali_home,pareggi_casa_home,pareggi_fuori_home,pareggi_totali_home,sconfitte_casa_home,sconfitte_fuori_home,sconfitte_totali_home,goal_fatti_casa_home,goal_fatti_fuori_home,goal_fatti_totali_home,goal_subiti_casa_home,goal_subiti_fuori_home,goal_subiti_totali_home,diff_reti_home,media_goal_fatti_home,media_goal_subiti_home,vittorie_casa_away,vittorie_fuori_away,vittorie_totali_away,pareggi_casa_away,pareggi_fuori_away,pareggi_totali_away,sconfitte_casa_away,sconfitte_fuori_away,sconfitte_totali_away,goal_fatti_casa_away,goal_fatti_fuori_away,goal_fatti_totali_away,goal_subiti_casa_away,goal_subiti_fuori_away,goal_subiti_totali_away,diff_reti_away,media_goal_fatti_away,media_goal_subiti_away
2025-04-05T16:00:00Z,Parma Calcio 1913,FC Internazionale Milano,2,2,FINISHED,0,D,5,2,7,6,9,15,8,8,16,25,19,44,28,30,58,-14,2.3157894736842106,3.0526315789473686,13,11,24,4,5,9,2,3,5,40,39,79,21,14,35,44,4.157894736842105,1.8421052631578947
2025-04-05T18:45:00Z,AC Milan,ACF Fiorentina,2,2,FINISHED,0,D,9,9,18,7,2,9,3,8,11,30,31,61,16,27,43,18,3.210526315789474,2.263157894736842,12,7,19,4,4,8,3,8,11,32,28,60,18,23,41,19,3.1578947368421053,2.1578947368421053
2025-04-06T10:30:00Z,US Lecce,Venezia FC,1,1,FINISHED,0,D,4,4,8,6,4,10,9,11,20,13,14,27,31,27,58,-31,1.4210526315789473,3.0526315789473686,5,0,5,5,9,14,9,10,19,17,15,32,22,34,56,-24,1.6842105263157894,2.9473684210526314
2025-04-06T13:00:00Z,Empoli FC,Cagliari Calcio,0,0,FINISHED,0,D,2,4,6,7,6,13,10,9,19,10,23,33,26,33,59,-26,1.736842105263158,3.1052631578947367,6,3,9,4,5,9,9,11,20,24,16,40,28,28,56,-16,2.1052631578947367,2.9473684210526314
2025-04-06T13:00:00Z,Torino FC,Hellas Verona FC,1,1,FINISHED,0,D,6,4,10,7,7,14,6,8,14,17,22,39,18,27,45,-6,2.0526315789473686,2.3684210526315788,4,6,10,5,2,7,10,11,21,15,19,34,36,30,66,-32,1.7894736842105263,3.473684210526316
2025-04-06T16:00:00Z,Atalanta BC,SS Lazio,0,1,FINISHED,-1,A,9,13,22,5,3,8,5,3,8,36,42,78,24,13,37,41,4.105263157894737,1.9473684210526316,7,11,18,9,2,11,3,6,9,33,28,61,26,23,49,12,3.210526315789474,2.5789473684210527
2025-04-06T18:45:00Z,AS Roma,Juventus FC,1,1,FINISHED,0,D,13,7,20,2,7,9,4,5,9,37,19,56,15,20,35,21,2.9473684210526314,1.8421052631578947,11,7,18,7,9,16,1,3,4,31,27,58,15,20,35,23,3.0526315789473686,1.8421052631578947
2025-04-07T18:45:00Z,Bologna FC 1909,SSC Napoli,1,1,FINISHED,0,D,10,6,16,7,7,14,2,6,8,33,24,57,18,29,47,10,3.0,2.473684210526316,14,10,24,3,7,10,2,2,4,32,27,59,13,14,27,32,3.1052631578947367,1.4210526315789473
2025-04-11T18:45:00Z,Udinese Calcio,AC Milan,0,4,FINISHED,-4,A,7,5,12,3,5,8,9,9,18,22,19,41,27,29,56,-15,2.1578947368421053,2.9473684210526314,9,9,18,7,2,9,3,8,11,30,31,61,16,27,43,18,3.210526315789474,2.263157894736842
2025-04-12T13:00:00Z,Venezia FC,AC Monza,1,0,FINISHED,1,H,5,0,5,5,9,14,9,10,19,17,15,32,22,34,56,-24,1.6842105263157894,2.9473684210526314,1,2,3,5,4,9,13,13,26,13,15,28,31,38,69,-41,1.4736842105263157,3.6315789473684212
2025-04-12T16:00:00Z,FC Internazionale Milano,Cagliari Calcio,3,1,FINISHED,2,H,13,11,24,4,5,9,2,3,5,40,39,79,21,14,35,44,4.157894736842105,1.8421052631578947,6,3,9,4,5,9,9,11,20,24,16,40,28,28,56,-16,2.1052631578947367,2.9473684210526314
2025-04-12T18:45:00Z,Juventus FC,US Lecce,2,1,FINISHED,1,H,11,7,18,7,9,16,1,3,4,31,27,58,15,20,35,23,3.0526315789473686,1.8421052631578947,4,4,8,6,4,10,9,11,20,13,14,27,31,27,58,-31,1.4210526315789473,3.0526315789473686
2025-04-13T10:30:00Z,Atalanta BC,Bologna FC 1909,2,0,FINISHED,2,H,9,13,22,5,3,8,5,3,8,36,42,78,24,13,37,41,4.105263157894737,1.9473684210526316,10,6,16,7,7,14,2,6,8,33,24,57,18,29,47,10,3.0,2.473684210526316
2025-04-13T13:00:00Z,ACF Fiorentina,Parma Calcio 1913,0,0,FINISHED,0,D,12,7,19,4,4,8,3,8,11,32,28,60,18,23,41,19,3.1578947368421053,2.1578947368421053,5,2,7,6,9,15,8,8,16,25,19,44,28,30,58,-14,2.3157894736842106,3.0526315789473686
2025-04-13T13:00:00Z,Hellas Verona FC,Genoa CFC,0,0,FINISHED,0,D,4,6,10,5,2,7,10,11,21,15,19,34,36,30,66,-32,1.7894736842105263,3.473684210526316,5,5,10,7,6,13,7,8,15,21,16,37,25,24,49,-12,1.9473684210526316,2.5789473684210527
2025-04-13T16:00:00Z,Como 1907,Torino FC,1,0,FINISHED,1,H,8,5,13,5,5,10,6,9,15,28,21,49,26,26,52,-3,2.5789473684210527,2.736842105263158,6,4,10,7,7,14,6,8,14,17,22,39,18,27,45,-6,2.0526315789473686,2.3684210526315788
2025-04-13T18:45:00Z,SS Lazio,AS Roma,1,1,FINISHED,0,D,7,11,18,9,2,11,3,6,9,33,28,61,26,23,49,12,3.210526315789474,2.5789473684210527,13,7,20,2,7,9,4,5,9,37,19,56,15,20,35,21,2.9473684210526314,1.8421052631578947
2025-04-14T18:45:00Z,SSC Napoli,Empoli FC,3,0,FINISHED,3,H,14,10,24,3,7,10,2,2,4,32,27,59,13,14,27,32,3.1052631578947367,1.4210526315789473,2,4,6,7,6,13,10,9,19,10,23,33,26,33,59,-26,1.736842105263158,3.1052631578947367
2025-04-19T13:00:00Z,US Lecce,Como 1907,0,3,FINISHED,-3,A,4,4,8,6,4,10,9,11,20,13,14,27,31,27,58,-31,1.4210526315789473,3.0526315789473686,8,5,13,5,5,10,6,9,15,28,21,49,26,26,52,-3,2.5789473684210527,2.736842105263158
2025-04-19T16:00:00Z,AC Monza,SSC Napoli,0,1,FINISHED,-1,A,1,2,3,5,4,9,13,13,26,13,15,28,31,38,69,-41,1.4736842105263157,3.6315789473684212,14,10,24,3,7,10,2,2,4,32,27,59,13,14,27,32,3.1052631578947367,1.4210526315789473
2025-04-19T18:45:00Z,AS Roma,Hellas Verona FC,1,0,FINISHED,1,H,13,7,20,2,7,9,4,5,9,37,19,56,15,20,35,21,2.9473684210526314,1.8421052631578947,4,6,10,5,2,7,10,11,21,15,19,34,36,30,66,-32,1.7894736842105263,3.473684210526316
2025-04-20T13:00:00Z,Empoli FC,Venezia FC,2,2,FINISHED,0,D,2,4,6,7,6,13,10,9,19,10,23,33,26,33,59,-26,1.736842105263158,3.1052631578947367,5,0,5,5,9,14,9,10,19,17,15,32,22,34,56,-24,1.6842105263157894,2.9473684210526314
2025-04-20T16:00:00Z,Bologna FC 1909,FC Internazionale Milano,1,0,FINISHED,1,H,10,6,16,7,7,14,2,6,8,33,24,57,18,29,47,10,3.0,2.473684210526316,13,11,24,4,5,9,2,3,5,40,39,79,21,14,35,44,4.157894736842105,1.8421052631578947
2025-04-20T18:45:00Z,AC Milan,Atalanta BC,0,1,FINISHED,-1,A,9,9,18,7,2,9,3,8,11,30,31,61,16,27,43,18,3.210526315789474,2.263157894736842,9,13,22,5,3,8,5,3,8,36,42,78,24,13,37,41,4.105263157894737,1.9473684210526316
2025-04-23T16:30:00Z,Cagliari Calcio,ACF Fiorentina,1,2,FINISHED,-1,A,6,3,9,4,5,9,9,11,20,24,16,40,28,28,56,-16,2.1052631578947367,2.9473684210526314,12,7,19,4,4,8,3,8,11,32,28,60,18,23,41,19,3.1578947368421053,2.1578947368421053
2025-04-23T16:30:00Z,Genoa CFC,SS Lazio,0,2,FINISHED,-2,A,5,5,10,7,6,13,7,8,15,21,16,37,25,24,49,-12,1.9473684210526316,2.5789473684210527,7,11,18,9,2,11,3,6,9,33,28,61,26,23,49,12,3.210526315789474,2.5789473684210527
2025-04-23T16:30:00Z,Parma Calcio 1913,Juventus FC,1,0,FINISHED,1,H,5,2,7,6,9,15,8,8,16,25,19,44,28,30,58,-14,2.3157894736842106,3.0526315789473686,11,7,18,7,9,16,1,3,4,31,27,58,15,20,35,23,3.0526315789473686,1.8421052631578947
2025-04-23T16:30:00Z,Torino FC,Udinese Calcio,2,0,FINISHED,2,H,6,4,10,7,7,14,6,8,14,17,22,39,18,27,45,-6,2.0526315789473686,2.3684210526315788,7,5,12,3,5,8,9,9,18,22,19,41,27,29,56,-15,2.1578947368421053,2.9473684210526314
2025-04-27T10:30:00Z,Como 1907,Genoa CFC,1,0,FINISHED,1,H,8,5,13,5,5,10,6,9,15,28,21,49,26,26,52,-3,2.5789473684210527,2.736842105263158,5,5,10,7,6,13,7,8,15,21,16,37,25,24,49,-12,1.9473684210526316,2.5789473684210527
2025-04-27T10:30:00Z,Venezia FC,AC Milan,0,2,FINISHED,-2,A,5,0,5,5,9,14,9,10,19,17,15,32,22,34,56,-24,1.6842105263157894,2.9473684210526314,9,9,18,7,2,9,3,8,11,30,31,61,16,27,43,18,3.210526315789474,2.263157894736842
2025-04-27T13:00:00Z,ACF Fiorentina,Empoli FC,2,1,FINISHED,1,H,12,7,19,4,4,8,3,8,11,32,28,60,18,23,41,19,3.1578947368421053,2.1578947368421053,2,4,6,7,6,13,10,9,19,10,23,33,26,33,59,-26,1.736842105263158,3.1052631578947367
2025-04-27T13:00:00Z,FC Internazionale Milano,AS Roma,0,1,FINISHED,-1,A,13,11,24,4,5,9,2,3,5,40,39,79,21,14,35,44,4.157894736842105,1.8421052631578947,13,7,20,2,7,9,4,5,9,37,19,56,15,20,35,21,2.9473684210526314,1.8421052631578947
2025-04-27T16:00:00Z,Juventus FC,AC Monza,2,0,FINISHED,2,H,11,7,18,7,9,16,1,3,4,31,27,58,15,20,35,23,3.0526315789473686,1.8421052631578947,1,2,3,5,4,9,13,13,26,13,15,28,31,38,69,-41,1.4736842105263157,3.6315789473684212
2025-04-27T18:45:00Z,Atalanta BC,US Lecce,1,1,FINISHED,0,D,9,13,22,5,3,8,5,3,8,36,42,78,24,13,37,41,4.105263157894737,1.9473684210526316,4,4,8,6,4,10,9,11,20,13,14,27,31,27,58,-31,1.4210526315789473,3.0526315789473686
2025-04-27T18:45:00Z,SSC Napoli,Torino FC,2,0,FINISHED,2,H,14,10,24,3,7,10,2,2,4,32,27,59,13,14,27,32,3.1052631578947367,1.4210526315789473,6,4,10,7,7,14,6,8,14,17,22,39,18,27,45,-6,2.0526315789473686,2.3684210526315788
2025-04-28T16:30:00Z,Udinese Calcio,Bologna FC 1909,0,0,FINISHED,0,D,7,5,12,3,5,8,9,9,18,22,19,41,27,29,56,-15,2.1578947368421053,2.9473684210526314,10,6,16,7,7,14,2,6,8,33,24,57,18,29,47,10,3.0,2.473684210526316
2025-04-28T18:45:00Z,Hellas Verona FC,Cagliari Calcio,0,2,FINISHED,-2,A,4,6,10,5,2,7,10,11,21,15,19,34,36,30,66,-32,1.7894736842105263,3.473684210526316,6,3,9,4,5,9,9,11,20,24,16,40,28,28,56,-16,2.1052631578947367,2.9473684210526314
2025-04-28T18:45:00Z,SS Lazio,Parma Calcio 1913,2,2,FINISHED,0,D,7,11,18,9,2,11,3,6,9,33,28,61,26,23,49,12,3.210526315789474,2.5789473684210527,5,2,7,6,9,15,8,8,16,25,19,44,28,30,58,-14,2.3157894736842106,3.0526315789473686
2025-05-02T18:45:00Z,Torino FC,Venezia FC,1,1,FINISHED,0,D,6,4,10,7,7,14,6,8,14,17,22,39,18,27,45,-6,2.0526315789473686,2.3684210526315788,5,0,5,5,9,14,9,10,19,17,15,32,22,34,56,-24,1.6842105263157894,2.9473684210526314
2025-05-03T13:00:00Z,Cagliari Calcio,Udinese Calcio,1,2,FINISHED,-1,A,6,3,9,4,5,9,9,11,20,24,16,40,28,28,56,-16,2.1052631578947367,2.9473684210526314,7,5,12,3,5,8,9,9,18,22,19,41,27,29,56,-15,2.1578947368421053,2.9473684210526314
2025-05-03T13:00:00Z,Parma Calcio 1913,Como 1907,0,1,FINISHED,-1,A,5,2,7,6,9,15,8,8,16,25,19,44,28,30,58,-14,2.3157894736842106,3.0526315789473686,8,5,13,5,5,10,6,9,15,28,21,49,26,26,52,-3,2.5789473684210527,2.736842105263158
2025-05-03T16:00:00Z,US Lecce,SSC Napoli,0,1,FINISHED,-1,A,4,4,8,6,4,10,9,11,20,13,14,27,31,27,58,-31,1.4210526315789473,3.0526315789473686,14,10,24,3,7,10,2,2,4,32,27,59,13,14,27,32,3.1052631578947367,1.4210526315789473
2025-05-03T18:45:00Z,FC Internazionale Milano,Hellas Verona FC,1,0,FINISHED,1,H,13,11,24,4,5,9,2,3,5,40,39,79,21,14,35,44,4.157894736842105,1.8421052631578947,4,6,10,5,2,7,10,11,21,15,19,34,36,30,66,-32,1.7894736842105263,3.473684210526316
2025-05-04T10:30:00Z,Empoli FC,SS Lazio,0,1,FINISHED,-1,A,2,4,6,7,6,13,10,9,19,10,23,33,26,33,59,-26,1.736842105263158,3.1052631578947367,7,11,18,9,2,11,3,6,9,33,28,61,26,23,49,12,3.210526315789474,2.5789473684210527
2025-05-04T13:00:00Z,AC Monza,Atalanta BC,0,4,FINISHED,-4,A,1,2,3,5,4,9,13,13,26,13,15,28,31,38,69,-41,1.4736842105263157,3.6315789473684212,9,13,22,5,3,8,5,3,8,36,42,78,24,13,37,41,4.105263157894737,1.9473684210526316
2025-05-04T16:00:00Z,AS Roma,ACF Fiorentina,1,0,FINISHED,1,H,13,7,20,2,7,9,4,5,9,37,19,56,15,20,35,21,2.9473684210526314,1.8421052631578947,12,7,19,4,4,8,3,8,11,32,28,60,18,23,41,19,3.1578947368421053,2.1578947368421053
2025-05-04T18:45:00Z,Bologna FC 1909,Juventus FC,1,1,FINISHED,0,D,10,6,16,7,7,14,2,6,8,33,24,57,18,29,47,10,3.0,2.473684210526316,11,7,18,7,9,16,1,3,4,31,27,58,15,20,35,23,3.0526315789473686,1.8421052631578947
2025-05-05T18:45:00Z,Genoa CFC,AC Milan,1,2,FINISHED,-1,A,5,5,10,7,6,13,7,8,15,21,16,37,25,24,49,-12,1.9473684210526316,2.5789473684210527,9,9,18,7,2,9,3,8,11,30,31,61,16,27,43,18,3.210526315789474,2.263157894736842
2025-05-09T18:45:00Z,AC Milan,Bologna FC 1909,3,1,FINISHED,2,H,9,9,18,7,2,9,3,8,11,30,31,61,16,27,43,18,3.210526315789474,2.263157894736842,10,6,16,7,7,14,2,6,8,33,24,57,18,29,47,10,3.0,2.473684210526316
2025-05-10T13:00:00Z,Como 1907,Cagliari Calcio,3,1,FINISHED,2,H,8,5,13,5,5,10,6,9,15,28,21,49,26,26,52,-3,2.5789473684210527,2.736842105263158,6,3,9,4,5,9,9,11,20,24,16,40,28,28,56,-16,2.1052631578947367,2.9473684210526314
2025-05-10T16:00:00Z,SS Lazio,Juventus FC,1,1,FINISHED,0,D,7,11,18,9,2,11,3,6,9,33,28,61,26,23,49,12,3.210526315789474,2.5789473684210527,11,7,18,7,9,16,1,3,4,31,27,58,15,20,35,23,3.0526315789473686,1.8421052631578947
2025-05-10T18:45:00Z,Empoli FC,Parma Calcio 1913,2,1,FINISHED,1,H,2,4,6,7,6,13,10,9,19,10,23,33,26,33,59,-26,1.736842105263158,3.1052631578947367,5,2,7,6,9,15,8,8,16,25,19,44,28,30,58,-14,2.3157894736842106,3.0526315789473686
2025-05-11T10:30:00Z,Udinese Calcio,AC Monza,1,2,FINISHED,-1,A,7,5,12,3,5,8,9,9,18,22,19,41,27,29,56,-15,2.1578947368421053,2.9473684210526314,1,2,3,5,4,9,13,13,26,13,15,28,31,38,69,-41,1.4736842105263157,3.6315789473684212
2025-05-11T13:00:00Z,Hellas Verona FC,US Lecce,1,1,FINISHED,0,D,4,6,10,5,2,7,10,11,21,15,19,34,36,30,66,-32,1.7894736842105263,3.473684210526316,4,4,8,6,4,10,9,11,20,13,14,27,31,27,58,-31,1.4210526315789473,3.0526315789473686
2025-05-11T16:00:00Z,Torino FC,FC Internazionale Milano,0,2,FINISHED,-2,A,6,4,10,7,7,14,6,8,14,17,22,39,18,27,45,-6,2.0526315789473686,2.3684210526315788,13,11,24,4,5,9,2,3,5,40,39,79,21,14,35,44,4.157894736842105,1.8421052631578947
2025-05-11T18:45:00Z,SSC Napoli,Genoa CFC,2,2,FINISHED,0,D,14,10,24,3,7,10,2,2,4,32,27,59,13,14,27,32,3.1052631578947367,1.4210526315789473,5,5,10,7,6,13,7,8,15,21,16,37,25,24,49,-12,1.9473684210526316,2.5789473684210527
2025-05-12T16:30:00Z,Venezia FC,ACF Fiorentina,2,1,FINISHED,1,H,5,0,5,5,9,14,9,10,19,17,15,32,22,34,56,-24,1.6842105263157894,2.9473684210526314,12,7,19,4,4,8,3,8,11,32,28,60,18,23,41,19,3.1578947368421053,2.1578947368421053
2025-05-12T18:45:00Z,Atalanta BC,AS Roma,2,1,FINISHED,1,H,9,13,22,5,3,8,5,3,8,36,42,78,24,13,37,41,4.105263157894737,1.9473684210526316,13,7,20,2,7,9,4,5,9,37,19,56,15,20,35,21,2.9473684210526314,1.8421052631578947
2025-05-17T18:45:00Z,Genoa CFC,Atalanta BC,2,3,FINISHED,-1,A,5,5,10,7,6,13,7,8,15,21,16,37,25,24,49,-12,1.9473684210526316,2.5789473684210527,9,13,22,5,3,8,5,3,8,36,42,78,24,13,37,41,4.105263157894737,1.9473684210526316
2025-05-18T18:45:00Z,Cagliari Calcio,Venezia FC,3,0,FINISHED,3,H,6,3,9,4,5,9,9,11,20,24,16,40,28,28,56,-16,2.1052631578947367,2.9473684210526314,5,0,5,5,9,14,9,10,19,17,15,32,22,34,56,-24,1.6842105263157894,2.9473684210526314
2025-05-18T18:45:00Z,ACF Fiorentina,Bologna FC 1909,3,2,FINISHED,1,H,12,7,19,4,4,8,3,8,11,32,28,60,18,23,41,19,3.1578947368421053,2.1578947368421053,10,6,16,7,7,14,2,6,8,33,24,57,18,29,47,10,3.0,2.473684210526316
2025-05-18T18:45:00Z,Hellas Verona FC,Como 1907,1,1,FINISHED,0,D,4,6,10,5,2,7,10,11,21,15,19,34,36,30,66,-32,1.7894736842105263,3.473684210526316,8,5,13,5,5,10,6,9,15,28,21,49,26,26,52,-3,2.5789473684210527,2.736842105263158
2025-05-18T18:45:00Z,FC Internazionale Milano,SS Lazio,2,2,FINISHED,0,D,13,11,24,4,5,9,2,3,5,40,39,79,21,14,35,44,4.157894736842105,1.8421052631578947,7,11,18,9,2,11,3,6,9,33,28,61,26,23,49,12,3.210526315789474,2.5789473684210527
2025-05-18T18:45:00Z,Juventus FC,Udinese Calcio,2,0,FINISHED,2,H,11,7,18,7,9,16,1,3,4,31,27,58,15,20,35,23,3.0526315789473686,1.8421052631578947,7,5,12,3,5,8,9,9,18,22,19,41,27,29,56,-15,2.1578947368421053,2.9473684210526314
2025-05-18T18:45:00Z,US Lecce,Torino FC,1,0,FINISHED,1,H,4,4,8,6,4,10,9,11,20,13,14,27,31,27,58,-31,1.4210526315789473,3.0526315789473686,6,4,10,7,7,14,6,8,14,17,22,39,18,27,45,-6,2.0526315789473686,2.3684210526315788
2025-05-18T18:45:00Z,AC Monza,Empoli FC,1,3,FINISHED,-2,A,1,2,3,5,4,9,13,13,26,13,15,28,31,38,69,-41,1.4736842105263157,3.6315789473684212,2,4,6,7,6,13,10,9,19,10,23,33,26,33,59,-26,1.736842105263158,3.1052631578947367
2025-05-18T18:45:00Z,Parma Calcio 1913,SSC Napoli,0,0,FINISHED,0,D,5,2,7,6,9,15,8,8,16,25,19,44,28,30,58,-14,2.3157894736842106,3.0526315789473686,14,10,24,3,7,10,2,2,4,32,27,59,13,14,27,32,3.1052631578947367,1.4210526315789473
2025-05-18T18:45:00Z,AS Roma,AC Milan,3,1,FINISHED,2,H,13,7,20,2,7,9,4,5,9,37,19,56,15,20,35,21,2.9473684210526314,1.8421052631578947,9,9,18,7,2,9,3,8,11,30,31,61,16,27,43,18,3.210526315789474,2.263157894736842
2025-05-23T18:45:00Z,Como 1907,FC Internazionale Milano,0,2,FINISHED,-2,A,8,5,13,5,5,10,6,9,15,28,21,49,26,26,52,-3,2.5789473684210527,2.736842105263158,13,11,24,4,5,9,2,3,5,40,39,79,21,14,35,44,4.157894736842105,1.8421052631578947
2025-05-23T18:45:00Z,SSC Napoli,Cagliari Calcio,2,0,FINISHED,2,H,14,10,24,3,7,10,2,2,4,32,27,59,13,14,27,32,3.1052631578947367,1.4210526315789473,6,3,9,4,5,9,9,11,20,24,16,40,28,28,56,-16,2.1052631578947367,2.9473684210526314
2025-05-24T16:00:00Z,Bologna FC 1909,Genoa CFC,1,3,FINISHED,-2,A,10,6,16,7,7,14,2,6,8,33,24,57,18,29,47,10,3.0,2.473684210526316,5,5,10,7,6,13,7,8,15,21,16,37,25,24,49,-12,1.9473684210526316,2.5789473684210527
2025-05-24T18:45:00Z,AC Milan,AC Monza,2,0,FINISHED,2,H,9,9,18,7,2,9,3,8,11,30,31,61,16,27,43,18,3.210526315789474,2.263157894736842,1,2,3,5,4,9,13,13,26,13,15,28,31,38,69,-41,1.4736842105263157,3.6315789473684212
2025-05-25T18:45:00Z,Atalanta BC,Parma Calcio 1913,2,3,FINISHED,-1,A,9,13,22,5,3,8,5,3,8,36,42,78,24,13,37,41,4.105263157894737,1.9473684210526316,5,2,7,6,9,15,8,8,16,25,19,44,28,30,58,-14,2.3157894736842106,3.0526315789473686
2025-05-25T18:45:00Z,Empoli FC,Hellas Verona FC,1,2,FINISHED,-1,A,2,4,6,7,6,13,10,9,19,10,23,33,26,33,59,-26,1.736842105263158,3.1052631578947367,4,6,10,5,2,7,10,11,21,15,19,34,36,30,66,-32,1.7894736842105263,3.473684210526316
2025-05-25T18:45:00Z,SS Lazio,US Lecce,0,1,FINISHED,-1,A,7,11,18,9,2,11,3,6,9,33,28,61,26,23,49,12,3.210526315789474,2.5789473684210527,4,4,8,6,4,10,9,11,20,13,14,27,31,27,58,-31,1.4210526315789473,3.0526315789473686
2025-05-25T18:45:00Z,Torino FC,AS Roma,0,2,FINISHED,-2,A,6,4,10,7,7,14,6,8,14,17,22,39,18,27,45,-6,2.0526315789473686,2.3684210526315788,13,7,20,2,7,9,4,5,9,37,19,56,15,20,35,21,2.9473684210526314,1.8421052631578947
2025-05-25T18:45:00Z,Udinese Calcio,ACF Fiorentina,2,3,FINISHED,-1,A,7,5,12,3,5,8,9,9,18,22,19,41,27,29,56,-15,2.1578947368421053,2.9473684210526314,12,7,19,4,4,8,3,8,11,32,28,60,18,23,41,19,3.1578947368421053,2.1578947368421053
2025-05-25T18:45:00Z,Venezia FC,Juventus FC,2,3,FINISHED,-1,A,5,0,5,5,9,14,9,10,19,17,15,32,22,34,56,-24,1.6842105263157894,2.9473684210526314,11,7,18,7,9,16,1,3,4,31,27,58,15,20,35,23,3.0526315789473686,1.8421052631578947
